11664908|2023-03-04T05:27:34|38.0299|38.2134|2.86|us|NEIC PDE|us|us7000jh8x|mb|4.2|us|TURKEY
11664415|2023-03-03T02:53:43|37.8395|36.7004|7.12|us|NEIC PDE|us|us7000jgyv|Mww|5.0|us|TURKEY
11663972|2023-03-02T13:35:54|38.2315|38.1119|6.914|us|NEIC PDE|us|us7000jgt5|ML|3.4|us|TURKEY
11673076|2023-03-01T16:37:59|37.2659|37.0676|9.357|us|NEIC PDE|us|us7000jgly|mb|4.4|us|TURKEY
11663295|2023-03-01T07:20:26|36.3216|36.1079|35.431|us|NEIC PDE|us|us7000jgic|mb|4.6|us|JORDAN - SYRIA REGION
11663228|2023-03-01T04:15:31|37.759|37.8849|10.0|us|NEIC PDE|us|us7000jgev|mb|4.3|us|TURKEY
11663218|2023-03-01T02:23:22|37.9545|37.0096|10.0|us|NEIC PDE|us|us7000jged|mb|4.4|us|TURKEY
11663090|2023-02-28T23:32:10|37.2808|37.0318|11.969|us|NEIC PDE|us|us7000jgdf|mb|4.1|us|TURKEY
11676438|2023-02-28T18:51:44|37.2341|36.9788|13.264|us|NEIC PDE|us|us7000jgbe|mb|4.1|us|TURKEY
11666554|2023-02-28T15:16:39|38.7188|35.3963|10.0|us|NEIC PDE|us|us7000jg97|mb|4.0|us|TURKEY
11666541|2023-02-28T14:49:17|37.9074|36.7308|10.0|us|NEIC PDE|us|us7000jg94|mb|4.4|us|TURKEY
11662855|2023-02-28T14:39:54|37.7893|36.7056|10.0|us|NEIC PDE|us|us7000jg90|Mwr|4.4|us|TURKEY
11665503|2023-02-28T12:42:15|37.3303|36.4278|10.645|us|NEIC PDE|us|us7000jg8e|mb|4.3|us|TURKEY
11663157|2023-02-28T02:19:00|38.2434|38.2911|10.0|us|NEIC PDE|us|us7000jg5h|mb|4.2|us|TURKEY
11662350|2023-02-27T09:04:51|38.2289|38.2828|10.0|us,usauto|NEIC PDE|us|usauto6000jrw4,us6000jrw4|Mww|5.2|us|TURKEY
11662324|2023-02-27T06:19:48|37.899|37.0499|10.0|us|NEIC PDE|us|us6000jrvk|mb|4.8|us|TURKEY
11662152|2023-02-27T02:51:21|37.8722|37.5853|10.0|us|NEIC PDE|us|us6000jrtz|Mwr|4.7|us|TURKEY
11661927|2023-02-26T02:26:30|36.0517|36.0193|10.0|us|NEIC PDE|us|us6000jrn1|mb|4.5|us|JORDAN - SYRIA REGION
11661843|2023-02-25T12:41:13|38.0367|37.067|6.703|us|NEIC PDE|us|us6000jrjg|Mwr|4.4|us|TURKEY
11661828|2023-02-25T10:27:10|37.9763|33.9893|10.531|us,usauto|NEIC PDE|us|usauto6000jriw,us6000jriw|Mww|5.2|us|TURKEY
11661836|2023-02-25T08:58:40|38.3654|37.4414|5.166|us|NEIC PDE|us|us6000jril|mb|4.1|us|TURKEY
